customer_id,customer_name,country,fav_mpaa_rating,fav_film_ctgry,customer_tier,recency_segment,engagement_segment,total_payments,rev_per_rentals,avg_payment_amount,unique_films,films_per_month,customer_tenure_days,days_since_last_rental,total_rentals,categories_touched,top_rental_category,top_category_rentals,category_engagement_tier,is_champion,is_winback_vip,is_winback_growth,is_winback_reactivation,is_upsell_core,is_upsell_scale,is_engagement_growth,is_churn_watchlist,is_narrow_explorer,primary_segment,market_segment
8542,James Wong,India,PG-13,Children,Medium Value,Active,High Engagement,60.82,3.38,3.38,18,0.47,1147,44,18,10,Children,3,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
3712,John Garcia,Japan,PG,Music,Medium Value,Pre-Lapsed,High Engagement,61.16,3.22,3.22,19,0.47,1213,157,19,12,Music,3,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
5824,David Boone,South Africa,PG-13,Sci-Fi,Low Value,Active,High Engagement,41.83,2.61,2.61,16,0.47,1020,19,16,9,Sci-Fi,3,High Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
7300,Christopher Olsen,Japan,PG-13,Documentary,Medium Value,Pre-Lapsed,High Engagement,61.3,3.23,3.23,19,0.47,1207,72,19,12,Documentary,3,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
3052,Kyle Evans,India,G,Drama,Medium Value,Active,High Engagement,61.38,3.07,3.07,20,0.47,1268,26,20,8,Drama,4,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
9925,Mary Brown,China,PG,Family,Medium Value,Active,High Engagement,61.48,2.93,2.93,20,0.47,1274,14,21,12,Family,4,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
6042,Jesse Hernandez,United Kingdom,PG,Drama,Medium Value,Pre-Lapsed,High Engagement,61.52,3.24,3.24,19,0.47,1214,100,19,8,Drama,4,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
4369,Gregory Potter,Mexico,R,Documentary,Medium Value,Pre-Lapsed,High Engagement,61.55,3.24,3.24,19,0.47,1202,114,19,9,Documentary,3,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
5788,Brianna Butler,United Kingdom,NC-17,Action,Medium Value,Active,High Engagement,61.78,3.09,3.09,20,0.47,1277,50,20,12,Action,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
2956,Stephen Harris,Poland,PG-13,Horror,Medium Value,Active,High Engagement,61.88,2.95,2.95,20,0.47,1269,20,21,11,Horror,4,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
6308,Carol Williams,China,PG,Animation,Medium Value,Pre-Lapsed,High Engagement,61.96,3.1,3.1,20,0.47,1266,82,20,11,Animation,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
4272,Vicki Turner,China,NC-17,New,Medium Value,Pre-Lapsed,High Engagement,61.99,3.1,3.1,20,0.47,1273,70,20,13,New,3,Medium Engagement Category,False,False,False,False,False,False,False,True,False,Churn Watchlist,Churn Watchlist
10467,Steven Long,Russian Federation,G,Action,Medium Value,Pre-Lapsed,High Engagement,62.14,3.27,3.27,19,0.47,1206,123,19,11,Action,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
10476,Kristen Gonzalez,Kazakstan,PG,Foreign,Medium Value,Pre-Lapsed,High Engagement,62.25,3.28,3.28,19,0.47,1224,147,19,12,Foreign,4,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
5825,Anthony Moore,China,PG-13,Action,Medium Value,Lapsed,High Engagement,62.31,3.28,3.28,19,0.47,1206,245,19,12,Action,4,High Engagement Category,False,False,True,False,False,False,False,False,True,Win-Back Growth,Win-Back
6978,Brittney Rivera,India,PG,Animation,Medium Value,Active,High Engagement,62.34,3.12,3.12,20,0.47,1272,53,20,11,Animation,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
9370,Casey Wood,Turkey,R,Classics,Medium Value,Pre-Lapsed,High Engagement,62.55,3.13,3.13,20,0.47,1270,92,20,11,Classics,4,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
848,Walter Gallegos,United Kingdom,G,Documentary,Medium Value,Active,High Engagement,62.62,2.98,2.98,20,0.47,1272,23,21,10,Documentary,4,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
6961,Sean Floyd,Russian Federation,PG,Documentary,Low Value,Active,High Engagement,40.83,2.4,2.4,17,0.47,1089,33,17,12,Documentary,2,Medium Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
3040,Joseph King,Mexico,PG-13,Drama,Low Value,Active,High Engagement,40.81,2.15,2.15,19,0.47,1221,25,19,15,Drama,2,High Engagement Category,False,False,False,False,True,False,False,False,False,Upsell - Core,Growth
1869,Michael Graham,India,PG,Sports,Medium Value,Active,High Engagement,62.69,3.48,3.48,18,0.47,1138,5,18,12,Sports,4,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
1250,Susan Johnson,China,R,Action,Medium Value,Active,High Engagement,62.83,3.31,3.31,19,0.47,1212,54,19,11,Action,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
8233,Eric Brewer,Mozambique,PG-13,Family,Medium Value,Active,High Engagement,62.87,3.14,3.14,20,0.47,1275,47,20,12,Family,3,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
3037,Amanda Lewis,Iran,G,Children,Medium Value,Pre-Lapsed,High Engagement,62.95,3.31,3.31,19,0.47,1216,111,19,12,Children,4,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
1985,Kayla Martin,Poland,R,Drama,Medium Value,Active,High Engagement,63.0,3.5,3.5,18,0.47,1141,34,18,11,Drama,4,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
5998,Curtis Watson,Mexico,PG-13,Drama,Medium Value,Pre-Lapsed,High Engagement,63.06,3.0,3.0,20,0.47,1268,67,21,11,Drama,4,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
2791,Jeanne Blake,Philippines,PG-13,Drama,Medium Value,Active,High Engagement,63.11,3.51,3.51,17,0.47,1090,0,18,11,Drama,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
6152,Chelsey Copeland,Nigeria,G,Sports,Medium Value,Active,High Engagement,63.2,3.33,3.33,19,0.47,1209,34,19,12,Sports,4,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
1260,Christina Gould,Italy,G,Documentary,Medium Value,Active,High Engagement,63.21,3.33,3.33,19,0.47,1224,5,19,13,Documentary,3,Medium Engagement Category,False,False,False,False,False,True,False,False,False,Upsell - Scale,Champion
4528,Tina Maxwell,Brazil,R,Sci-Fi,Low Value,Active,High Engagement,40.25,2.52,2.52,16,0.47,1011,31,16,10,Sci-Fi,3,High Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
8661,Lisa Stevens,China,PG-13,Action,Medium Value,Active,High Engagement,63.33,3.33,3.33,19,0.47,1211,21,19,11,Action,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
1663,Garrett Wallace,Cameroon,PG,Documentary,Low Value,Active,High Engagement,40.19,1.91,1.91,20,0.47,1266,14,21,11,Documentary,3,Medium Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
4152,Charles Garcia,Japan,NC-17,Children,Medium Value,Active,High Engagement,63.45,3.34,3.34,19,0.47,1215,60,19,12,Children,3,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
3859,Brian Koch,India,R,New,Medium Value,Pre-Lapsed,High Engagement,63.45,3.17,3.17,20,0.47,1266,73,20,11,New,4,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
6080,Timothy Thompson,Madagascar,NC-17,Family,Medium Value,Active,High Engagement,63.53,3.18,3.18,20,0.47,1268,17,20,11,Family,3,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
7980,Vanessa Peters,Brazil,PG-13,Horror,Medium Value,Pre-Lapsed,High Engagement,63.58,3.03,3.03,20,0.47,1270,83,21,10,Horror,5,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
2563,Vincent Evans,Vietnam,PG-13,Comedy,Medium Value,Active,High Engagement,63.65,3.54,3.54,18,0.47,1142,47,18,9,Comedy,3,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
2686,Ashley Randolph,France,R,Action,Medium Value,Pre-Lapsed,High Engagement,63.72,3.19,3.19,20,0.47,1267,152,20,10,Action,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
2984,Donald Brown,Indonesia,R,Games,Medium Value,Pre-Lapsed,High Engagement,63.72,3.19,3.19,20,0.47,1276,75,20,13,Games,4,Medium Engagement Category,False,False,False,False,False,False,False,True,False,Churn Watchlist,Churn Watchlist
7338,Tyler Tate,Malawi,PG,Classics,Medium Value,Pre-Lapsed,High Engagement,63.95,3.37,3.37,19,0.47,1219,79,19,11,Classics,3,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
3535,Elizabeth Rojas,Philippines,NC-17,Classics,Medium Value,Active,High Engagement,64.02,3.56,3.56,18,0.47,1142,27,18,11,Classics,4,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
8225,Michael Johnson,India,PG-13,Action,Medium Value,Pre-Lapsed,High Engagement,64.03,3.2,3.2,20,0.47,1268,115,20,11,Action,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
5004,Sarah Salazar,Peru,R,New,Low Value,Pre-Lapsed,High Engagement,39.77,2.49,2.49,16,0.47,1025,74,16,11,New,3,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
6789,Michelle Cox,Algeria,PG,Documentary,Medium Value,Pre-Lapsed,High Engagement,64.16,3.21,3.21,20,0.47,1275,131,20,10,Documentary,5,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
9739,Lisa James,United States,NC-17,Animation,Medium Value,Pre-Lapsed,High Engagement,64.27,3.38,3.38,19,0.47,1203,69,19,12,Animation,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
3354,Denise Sanchez,Turkey,PG,Animation,Medium Value,Active,High Engagement,64.47,3.39,3.39,19,0.47,1204,55,19,12,Animation,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
1367,Eddie Carr,Italy,PG-13,Action,Medium Value,Active,High Engagement,64.64,3.23,3.23,20,0.47,1274,55,20,14,Action,2,High Engagement Category,False,False,False,False,False,True,False,False,False,Upsell - Scale,Champion
10325,Mark King,Chile,PG-13,Family,Medium Value,Active,High Engagement,64.73,3.24,3.24,19,0.47,1209,2,20,11,Family,4,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
9625,Jackie Johnson,India,PG-13,Animation,Medium Value,Active,High Engagement,64.74,3.6,3.6,18,0.47,1141,2,18,10,Animation,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
2010,Kristi Bailey,India,G,Animation,Medium Value,Active,High Engagement,64.79,3.41,3.41,19,0.47,1203,9,19,9,Animation,4,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
1288,Samuel Smith,United Arab Emirates,PG,Games,Medium Value,Pre-Lapsed,High Engagement,64.85,3.24,3.24,20,0.47,1268,103,20,12,Games,3,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
5797,William Frazier,Turkey,NC-17,Classics,Medium Value,Active,High Engagement,64.9,3.25,3.25,20,0.47,1277,52,20,12,Classics,3,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
2260,Christina Gould,Italy,G,Documentary,Medium Value,Active,High Engagement,64.9,3.42,3.42,19,0.47,1209,51,19,13,Documentary,3,Medium Engagement Category,False,False,False,False,False,True,False,False,False,Upsell - Scale,Champion
3601,Morgan Raymond,Egypt,G,Children,Medium Value,Pre-Lapsed,High Engagement,64.98,3.25,3.25,20,0.47,1268,119,20,10,Children,4,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
3747,Joel Burgess,Hong Kong,PG,Documentary,Medium Value,Pre-Lapsed,High Engagement,64.98,3.42,3.42,19,0.47,1211,66,19,11,Documentary,4,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
8624,Carol Johnson,United States,PG-13,Children,Medium Value,Active,High Engagement,65.02,3.25,3.25,20,0.47,1273,0,20,11,Children,4,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
7793,Marcia Ray,United States,PG-13,Comedy,Medium Value,Pre-Lapsed,High Engagement,65.03,3.83,3.83,17,0.47,1081,68,17,10,Comedy,3,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
10234,Margaret Francis,China,NC-17,Comedy,Medium Value,Active,High Engagement,65.11,3.43,3.43,19,0.47,1224,19,19,11,Comedy,3,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
1342,Diana Alexander,India,PG,Animation,Medium Value,Active,High Engagement,65.16,3.1,3.1,20,0.47,1264,16,21,13,Animation,3,High Engagement Category,False,False,False,False,False,True,False,False,False,Upsell - Scale,Champion
1234,Micheal Conner,Poland,NC-17,Sci-Fi,Medium Value,Active,High Engagement,65.16,3.43,3.43,19,0.47,1211,8,19,7,Sci-Fi,5,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
880,Cody Brown,Egypt,PG,New,Medium Value,Active,High Engagement,65.26,3.11,3.11,19,0.47,1212,4,21,10,New,5,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
4422,Derek Harrison,United States,PG-13,Foreign,Medium Value,Active,High Engagement,65.33,3.27,3.27,20,0.47,1266,9,20,9,Foreign,6,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
1956,Brittany Ramirez,Poland,R,Children,Medium Value,Pre-Lapsed,High Engagement,65.42,3.12,3.12,20,0.47,1270,171,21,12,Children,3,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
4038,Brian Torres,Brazil,NC-17,Action,Medium Value,Active,High Engagement,65.45,3.64,3.64,18,0.47,1149,35,18,11,Action,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
7707,Beth Holt,Venezuela,PG-13,Horror,Medium Value,Active,High Engagement,65.56,3.45,3.45,19,0.47,1214,16,19,12,Horror,4,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
7051,Tyler Taylor,India,G,Children,Medium Value,Active,High Engagement,65.64,3.28,3.28,20,0.47,1277,21,20,12,Children,3,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
3498,Charles Johns,Bulgaria,R,Games,Medium Value,Active,High Engagement,65.75,3.29,3.29,20,0.47,1274,34,20,12,Games,5,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
9016,Cynthia Delacruz,China,G,Comedy,Medium Value,Pre-Lapsed,High Engagement,65.76,3.46,3.46,19,0.47,1213,103,19,12,Comedy,5,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
10422,Karen Woodward,Puerto Rico,PG,Animation,Medium Value,Pre-Lapsed,High Engagement,65.8,3.29,3.29,20,0.47,1266,97,20,12,Animation,4,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
9401,Dakota Fisher,Pakistan,PG,Travel,Medium Value,Active,High Engagement,65.81,3.29,3.29,20,0.47,1273,15,20,12,Travel,3,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
10524,Shelly Bridges,Russian Federation,NC-17,New,Medium Value,Active,High Engagement,65.83,3.46,3.46,19,0.47,1203,4,19,12,New,3,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
4872,Katherine Thomas,South Africa,PG-13,Animation,Medium Value,Pre-Lapsed,High Engagement,66.61,3.51,3.51,19,0.47,1225,66,19,12,Animation,4,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
6690,Mark Ford,Spain,PG,Foreign,Medium Value,Active,High Engagement,66.61,3.51,3.51,19,0.47,1210,48,19,13,Foreign,4,Medium Engagement Category,False,False,False,False,False,True,False,False,False,Upsell - Scale,Champion
10208,Robert Perez,Czech Republic,PG-13,Animation,Medium Value,Active,High Engagement,66.67,3.33,3.33,20,0.47,1274,16,20,13,Animation,3,High Engagement Category,False,False,False,False,False,True,False,False,False,Upsell - Scale,Champion
2392,Brittany Shea,India,NC-17,Documentary,Medium Value,Pre-Lapsed,High Engagement,66.75,3.34,3.34,20,0.47,1266,169,20,10,Documentary,3,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
6127,Ryan Perez,Turkey,PG,Comedy,Medium Value,Active,High Engagement,66.77,3.71,3.71,18,0.47,1152,36,18,10,Comedy,4,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
7400,Steve Chen,Turkey,PG-13,Games,Medium Value,Active,High Engagement,66.78,3.51,3.51,19,0.47,1219,14,19,13,Games,5,Medium Engagement Category,False,False,False,False,False,True,False,False,False,Upsell - Scale,Champion
4223,Stephanie Mueller,China,PG,Horror,Medium Value,Pre-Lapsed,High Engagement,66.87,3.93,3.93,17,0.47,1080,81,17,12,Horror,3,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
9807,Robert Taylor,China,NC-17,Action,Medium Value,Active,High Engagement,66.88,3.18,3.18,20,0.47,1274,31,21,12,Action,4,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
1970,Brandon Knight,Turkey,PG,Comedy,Medium Value,Active,High Engagement,66.89,3.52,3.52,19,0.47,1216,46,19,10,Comedy,3,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
6261,Nicholas Shelton,Japan,PG-13,Animation,Medium Value,Active,High Engagement,66.9,3.52,3.52,19,0.47,1213,19,19,11,Animation,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
9014,Daniel Evans,Taiwan,PG-13,Animation,Medium Value,Pre-Lapsed,High Engagement,66.93,3.52,3.52,19,0.47,1204,149,19,13,Animation,2,High Engagement Category,False,False,False,False,False,False,False,True,False,Churn Watchlist,Churn Watchlist
7356,Christopher Bush,Kazakstan,PG,Music,Medium Value,Pre-Lapsed,High Engagement,67.15,3.36,3.36,20,0.47,1269,157,20,11,Music,5,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
3689,Elizabeth Sampson,Morocco,PG,Animation,Medium Value,Lapsed,High Engagement,67.97,3.4,3.4,19,0.47,1202,239,20,10,Animation,4,High Engagement Category,False,False,True,False,False,False,False,False,True,Win-Back Growth,Win-Back
9152,Wendy Williams,Hong Kong,G,Action,Medium Value,Active,High Engagement,68.09,3.24,3.24,20,0.47,1276,6,21,11,Action,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
3746,Jamie Moore,China,G,Sports,Medium Value,Active,High Engagement,68.19,3.59,3.59,19,0.47,1225,16,19,12,Sports,4,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
7332,Teresa Walker,China,NC-17,Foreign,Medium Value,Pre-Lapsed,High Engagement,68.43,3.8,3.8,18,0.47,1147,103,18,11,Foreign,4,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
8552,Timothy Gonzalez,Venezuela,PG,Action,Medium Value,Pre-Lapsed,High Engagement,68.69,3.43,3.43,20,0.47,1274,68,20,12,Action,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
6942,Daniel Morgan,Brazil,PG-13,Sci-Fi,Medium Value,Active,High Engagement,68.72,3.27,3.27,20,0.47,1270,2,21,14,Sci-Fi,3,High Engagement Category,False,False,False,False,False,True,False,False,False,Upsell - Scale,Champion
3603,Melissa Buchanan,China,PG,Games,Medium Value,Active,High Engagement,68.79,3.28,3.28,20,0.47,1272,30,21,13,Games,3,Medium Engagement Category,False,False,False,False,False,True,False,False,False,Upsell - Scale,Champion
5236,Sarah Sanchez,Indonesia,R,Drama,Medium Value,Pre-Lapsed,High Engagement,68.81,3.62,3.62,19,0.47,1222,163,19,13,Drama,3,High Engagement Category,False,False,False,False,False,False,False,True,False,Churn Watchlist,Churn Watchlist
3162,Michael Gonzalez,South Africa,PG-13,Family,Medium Value,Active,High Engagement,68.82,3.44,3.44,20,0.47,1276,24,20,12,Family,4,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
1509,John Barrett,Canada,G,Children,Medium Value,Pre-Lapsed,High Engagement,68.88,3.63,3.63,19,0.47,1222,122,19,11,Children,3,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
6975,Brian Alvarado,Paraguay,PG,Family,Medium Value,Active,High Engagement,69.02,3.63,3.63,19,0.47,1204,31,19,11,Family,3,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
7056,Lindsay Lee,Runion,PG,Animation,Medium Value,Active,High Engagement,69.09,3.45,3.45,20,0.47,1272,12,20,11,Animation,4,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
2603,Brendan Delgado,Italy,NC-17,Sci-Fi,Medium Value,Active,High Engagement,69.14,3.64,3.64,19,0.47,1215,44,19,11,Sci-Fi,5,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
4894,Hannah Campos,Brazil,PG,Comedy,Medium Value,Active,High Engagement,69.15,3.64,3.64,19,0.47,1216,60,19,12,Comedy,4,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
2568,Susan Mckee,Tanzania,G,Action,Medium Value,Pre-Lapsed,High Engagement,69.19,3.46,3.46,19,0.47,1218,90,20,11,Action,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
5553,Christina Williams,China,NC-17,Action,Medium Value,Active,High Engagement,69.21,3.85,3.85,18,0.47,1151,38,18,12,Action,2,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
3379,Brian Perry,China,PG-13,Animation,Medium Value,Pre-Lapsed,High Engagement,69.22,3.46,3.46,20,0.47,1268,115,20,13,Animation,2,High Engagement Category,False,False,False,False,False,False,False,True,False,Churn Watchlist,Churn Watchlist
3836,Michael Huang,Tanzania,NC-17,Drama,Medium Value,Pre-Lapsed,High Engagement,69.24,3.64,3.64,19,0.47,1207,131,19,12,Drama,5,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
3331,Michelle Young,South Africa,PG,Drama,Medium Value,Active,High Engagement,69.37,3.65,3.65,19,0.47,1206,16,19,13,Drama,3,High Engagement Category,False,False,False,False,False,True,False,False,False,Upsell - Scale,Champion
6944,Karen Watson,Romania,R,Classics,Medium Value,Pre-Lapsed,High Engagement,69.77,3.49,3.49,20,0.47,1266,86,20,10,Classics,3,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
7650,Levi Chapman,China,R,Horror,Medium Value,Active,High Engagement,70.07,3.5,3.5,20,0.47,1275,52,20,11,Horror,4,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
8325,Shannon Clarke,Switzerland,PG-13,New,Medium Value,Active,High Engagement,70.18,3.51,3.51,19,0.47,1214,47,20,11,New,4,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
8585,Loretta Morrison,Mexico,R,Music,Medium Value,Active,High Engagement,70.75,3.54,3.54,20,0.47,1274,23,20,12,Music,3,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
2145,Jeffery King,India,PG,Foreign,Medium Value,Active,High Engagement,70.79,3.37,3.37,19,0.47,1211,27,21,12,Foreign,3,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
6779,Ashley Stevens,India,R,Documentary,Medium Value,Pre-Lapsed,High Engagement,70.81,3.54,3.54,20,0.47,1273,163,20,12,Documentary,3,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
10339,Theresa Clark,United States,NC-17,Games,Medium Value,Lapsed,High Engagement,70.97,3.55,3.55,20,0.47,1275,234,20,12,Games,4,Medium Engagement Category,False,False,True,False,False,False,False,False,True,Win-Back Growth,Win-Back
10299,Jennifer Mendoza,India,R,Animation,Medium Value,Active,High Engagement,71.08,3.74,3.74,19,0.47,1216,48,19,11,Animation,4,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
9307,Jill Mercer,South Africa,R,Documentary,Medium Value,Active,High Engagement,71.44,3.76,3.76,19,0.47,1225,6,19,13,Documentary,5,Medium Engagement Category,False,False,False,False,False,True,False,False,False,Upsell - Scale,Champion
3294,Anne Bradley,India,PG,Animation,Medium Value,Active,High Engagement,71.59,3.77,3.77,18,0.47,1149,24,19,10,Animation,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
7411,Carl Anderson,Brazil,G,Family,Medium Value,Active,High Engagement,72.11,3.43,3.43,19,0.47,1224,22,21,12,Family,3,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
2707,Jaclyn Thompson,United States,PG-13,Family,Medium Value,Pre-Lapsed,High Engagement,72.31,3.62,3.62,20,0.47,1264,67,20,12,Family,4,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
9991,Jennifer James,United Arab Emirates,G,Sci-Fi,Medium Value,Active,High Engagement,72.36,3.45,3.45,19,0.47,1225,16,21,11,Sci-Fi,4,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
1266,Manuel Francis,China,G,Sci-Fi,Medium Value,Pre-Lapsed,High Engagement,72.44,3.62,3.62,20,0.47,1274,74,20,12,Sci-Fi,4,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
6180,Jacob Smith,Russian Federation,PG-13,Sci-Fi,Medium Value,Pre-Lapsed,High Engagement,72.59,3.63,3.63,20,0.47,1264,67,20,14,Sci-Fi,4,High Engagement Category,False,False,False,False,False,False,False,True,False,Churn Watchlist,Churn Watchlist
2155,Karen Vasquez,India,NC-17,Action,Medium Value,Pre-Lapsed,High Engagement,72.71,4.04,4.04,18,0.47,1155,126,18,9,Action,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
1235,John Hill,United States,PG-13,Classics,Medium Value,Active,High Engagement,72.77,3.47,3.47,20,0.47,1272,47,21,14,Classics,3,Low Engagement Category,False,False,False,False,False,True,False,False,False,Upsell - Scale,Champion
